query,recall,d1,dk,spread,orphan_neighbours
576,1.0000,169.2838,200.4196,1.1839,0
577,1.0000,208.5977,243.4625,1.1671,0
578,1.0000,273.0604,291.1151,1.0661,0
579,1.0000,192.1406,227.6357,1.1847,0
580,0.9000,243.8483,264.4012,1.0843,0
581,1.0000,135.5249,170.9620,1.2615,0
582,1.0000,210.6324,246.4711,1.1701,0
583,0.9000,169.0473,200.5492,1.1863,0
584,0.9000,242.0909,261.3255,1.0795,0
585,0.9000,146.8571,177.8314,1.2109,0
586,0.7000,100.6231,226.7047,2.2530,0
587,1.0000,212.7134,238.9351,1.1233,0
588,0.9000,203.5878,243.5488,1.1963,0
589,1.0000,191.1675,206.1771,1.0785,0
590,1.0000,109.7224,200.9677,1.8316,0
591,1.0000,166.7813,205.1755,1.2302,0
592,1.0000,170.2733,197.8105,1.1617,0
593,1.0000,171.7411,203.1723,1.1830,0
594,1.0000,181.4745,208.7247,1.1502,0
595,1.0000,194.9564,235.6162,1.2086,0
596,1.0000,220.4949,248.2217,1.1257,0
597,1.0000,164.3472,203.7940,1.2400,0
598,0.9000,176.3944,217.3615,1.2322,0
599,1.0000,233.7413,255.2254,1.0919,0
600,1.0000,173.1069,187.6832,1.0842,0
601,1.0000,222.3646,241.3566,1.0854,0
602,1.0000,198.4817,220.5153,1.1110,0
603,1.0000,191.3217,205.2170,1.0726,0
604,1.0000,238.6127,253.5567,1.0626,0
605,1.0000,243.8135,261.1934,1.0713,0
606,1.0000,225.2976,242.4129,1.0760,0
607,1.0000,247.6308,274.1332,1.1070,0
608,1.0000,201.2486,224.9800,1.1179,0
609,0.9000,86.8447,271.2545,3.1234,0
610,0.9000,164.0823,206.5406,1.2588,0
611,0.9000,235.4336,256.3377,1.0888,0
612,0.9000,204.3942,226.7311,1.1093,0
613,0.9000,245.9248,260.0635,1.0575,0
614,1.0000,191.8020,210.9929,1.1001,0
615,1.0000,179.6441,203.2658,1.1315,0
616,0.9000,108.9266,214.1238,1.9658,0
617,1.0000,224.5974,240.9149,1.0727,0
618,1.0000,221.5333,274.0146,1.2369,0
619,1.0000,150.3862,176.9576,1.1767,0
620,0.9000,228.0417,261.5378,1.1469,0
621,1.0000,157.2323,192.3668,1.2235,0
622,1.0000,108.0185,117.1495,1.0845,0
623,1.0000,94.4669,119.9375,1.2696,0
624,1.0000,87.8692,130.0654,1.4802,0
625,1.0000,56.7891,94.5939,1.6657,0
626,1.0000,66.7608,87.8920,1.3165,0
627,1.0000,212.0354,231.4887,1.0917,0
628,1.0000,64.4283,83.6361,1.2981,0
629,1.0000,53.8981,83.3547,1.5465,0
630,1.0000,114.7127,157.1051,1.3696,0
631,1.0000,58.4722,81.9207,1.4010,0
632,1.0000,93.4184,115.9483,1.2412,0
633,1.0000,66.1816,83.8630,1.2672,0
634,1.0000,126.4081,152.1348,1.2035,0
635,1.0000,122.9715,142.1197,1.1557,0
636,1.0000,74.6458,85.8720,1.1504,0
637,1.0000,139.0827,148.8254,1.0700,0
638,1.0000,117.2689,167.7826,1.4308,0
639,1.0000,180.0750,221.0023,1.2273,0
640,1.0000,137.3645,157.2800,1.1450,0
641,1.0000,165.8433,189.0873,1.1402,0
642,1.0000,157.7530,200.4196,1.2705,0
643,1.0000,153.7693,190.1131,1.2364,0
644,1.0000,182.2745,229.8978,1.2613,0
645,1.0000,172.7223,183.2512,1.0610,0
646,1.0000,161.4466,179.0726,1.1092,0
647,1.0000,238.2331,263.8655,1.1076,0
648,1.0000,206.8357,223.3719,1.0799,0
649,1.0000,240.6138,264.6299,1.0998,0
650,1.0000,216.2892,231.5988,1.0708,0
651,1.0000,106.8831,130.0769,1.2170,0
652,1.0000,66.1211,78.2304,1.1831,0
653,0.9000,150.9238,169.8794,1.1256,0
654,1.0000,92.0435,101.7104,1.1050,0
655,1.0000,204.7462,220.6694,1.0778,0
656,1.0000,120.9049,139.9321,1.1574,0
657,1.0000,212.6594,224.8666,1.0574,0
658,1.0000,95.9114,122.1925,1.2740,0
659,1.0000,138.9136,179.5522,1.2925,0
660,1.0000,128.1757,143.1153,1.1166,0
661,1.0000,192.3694,213.4245,1.1095,0
662,1.0000,90.9890,106.8036,1.1738,0
663,1.0000,143.9410,173.2859,1.2039,0
664,1.0000,247.9335,263.0798,1.0611,0
665,1.0000,262.7071,287.5865,1.0947,0
666,0.9000,192.4058,214.0047,1.1123,0
667,0.9000,188.7856,206.9058,1.0960,0
668,1.0000,155.1709,184.4776,1.1889,0
669,1.0000,144.5372,164.5752,1.1386,0
670,1.0000,214.9698,230.3953,1.0718,0
671,1.0000,144.7930,164.7301,1.1377,0
672,1.0000,185.1378,213.5064,1.1532,0
673,1.0000,208.1202,239.5141,1.1508,0
674,1.0000,229.2379,246.4346,1.0750,0
675,1.0000,192.3798,221.0362,1.1490,0
676,1.0000,199.8574,225.5637,1.1286,0
677,1.0000,153.2677,178.1797,1.1625,0
678,1.0000,97.9234,110.6526,1.1300,0
679,1.0000,185.3294,196.5502,1.0605,0
680,1.0000,216.7948,231.0974,1.0660,0
681,1.0000,121.7785,150.2564,1.2339,0
682,1.0000,218.3186,249.5396,1.1430,0
683,1.0000,173.3580,201.8465,1.1643,0
684,1.0000,114.0482,130.5488,1.1447,0
685,0.9000,236.1546,256.2577,1.0851,0
686,1.0000,104.6805,116.9059,1.1168,0
687,1.0000,154.7256,183.1693,1.1838,0
688,1.0000,209.7165,236.5481,1.1279,0
689,1.0000,160.9006,181.1408,1.1258,0
690,1.0000,217.5799,234.4078,1.0773,0
691,1.0000,232.8497,269.7554,1.1585,0
692,1.0000,215.2231,231.7434,1.0768,0
693,0.7000,229.0895,244.0594,1.0653,0
694,1.0000,142.5202,161.3072,1.1318,0
695,1.0000,110.7159,135.7498,1.2261,0
696,1.0000,168.6802,180.8701,1.0723,0
697,1.0000,134.9926,177.9438,1.3182,0
698,1.0000,160.2623,188.5232,1.1763,0
699,1.0000,123.7053,171.1607,1.3836,0
700,1.0000,104.8141,120.2248,1.1470,0
701,1.0000,135.7498,199.7498,1.4715,0
702,1.0000,181.5351,197.5702,1.0883,0
703,0.8000,223.4614,234.5720,1.0497,0
704,1.0000,110.5758,122.7844,1.1104,0
705,1.0000,143.9931,174.8657,1.2144,0
706,1.0000,128.0820,146.4309,1.1433,0
707,1.0000,206.2717,214.8418,1.0415,0
708,0.8000,186.9465,221.7521,1.1862,0
709,1.0000,128.7129,154.8257,1.2029,0
710,1.0000,161.9969,202.1633,1.2479,0
711,0.8000,227.3565,242.4582,1.0664,0
712,1.0000,167.9554,236.3726,1.4074,0
713,1.0000,166.0693,183.6872,1.1061,0
714,0.9000,183.3930,194.8923,1.0627,0
715,1.0000,207.5187,230.5211,1.1108,0
716,1.0000,171.1987,200.6215,1.1719,0
717,1.0000,230.6599,258.2944,1.1198,0
718,0.9000,251.7161,271.1273,1.0771,0
719,0.9000,220.9344,242.8168,1.0990,0
720,1.0000,206.3662,220.1590,1.0668,0
721,1.0000,114.6952,132.1325,1.1520,0
722,1.0000,193.7137,231.7434,1.1963,0
723,0.9000,215.4112,221.2487,1.0271,0
724,1.0000,194.7794,220.3928,1.1315,0
725,1.0000,182.0659,212.4053,1.1666,0
726,1.0000,247.3055,263.1672,1.0641,0
727,0.9000,225.9358,244.0779,1.0803,0
728,0.8000,251.6366,280.8754,1.1162,0
729,1.0000,226.6341,242.0847,1.0682,0
730,0.9000,229.3949,272.2646,1.1869,0
731,0.9000,209.8881,234.6934,1.1182,0
732,1.0000,149.0067,161.8394,1.0861,0
733,1.0000,64.7148,76.2824,1.1787,0
734,1.0000,209.9143,231.8383,1.1044,0
735,0.9000,217.2809,237.6047,1.0935,0
736,0.9000,210.1499,239.4515,1.1394,0
737,0.9000,257.9787,273.9635,1.0620,0
738,0.9000,186.3384,207.6006,1.1141,0
739,1.0000,232.6242,272.9890,1.1735,0
740,1.0000,218.8881,270.0463,1.2337,0
741,0.9000,245.3141,261.6677,1.0667,0
742,1.0000,171.8662,197.6639,1.1501,0
743,1.0000,174.9114,208.4083,1.1915,0
744,0.9000,241.4146,264.4201,1.0953,0
745,1.0000,226.6252,263.1349,1.1611,0
746,1.0000,123.8992,135.8124,1.0962,0
747,1.0000,239.2655,254.6213,1.0642,0
748,0.9000,242.5428,252.2994,1.0402,0
749,1.0000,135.3736,150.8774,1.1145,0
750,1.0000,245.1306,270.0037,1.1015,0
751,1.0000,221.3730,238.5854,1.0778,0
752,1.0000,202.1856,250.4177,1.2386,0
753,1.0000,203.9804,234.7403,1.1508,0
754,1.0000,232.2025,256.3006,1.1038,0
755,1.0000,198.4187,226.5877,1.1420,0
756,1.0000,183.4257,199.1005,1.0855,0
757,1.0000,204.8341,277.3031,1.3538,0
758,1.0000,167.5649,192.5409,1.1491,0
759,1.0000,188.3348,200.5193,1.0647,0
760,0.9000,222.5219,231.6096,1.0408,0
761,1.0000,162.5608,186.3089,1.1461,0
762,1.0000,172.1395,197.0812,1.1449,0
763,1.0000,225.3087,246.3981,1.0936,0
764,1.0000,98.0000,131.8181,1.3451,0
765,1.0000,143.1188,165.6834,1.1577,0
766,1.0000,198.4792,220.7487,1.1122,0
767,1.0000,127.3735,162.8005,1.2781,0
768,1.0000,138.2787,170.5110,1.2331,0
769,1.0000,248.8936,262.8231,1.0560,0
770,1.0000,163.6062,194.1675,1.1868,0
771,1.0000,178.3620,195.2793,1.0948,0
772,1.0000,262.5909,276.8122,1.0542,0
773,0.9000,266.5427,276.0960,1.0358,0
774,1.0000,89.6605,100.4291,1.1201,0
775,0.9000,246.7691,284.0933,1.1513,0
776,1.0000,98.5951,105.2046,1.0670,0
777,1.0000,150.5091,159.5180,1.0599,0
778,1.0000,191.6325,225.8739,1.1787,0
779,1.0000,207.5548,274.1642,1.3209,0
780,0.9000,245.6705,259.1872,1.0550,0
781,1.0000,175.2969,214.0304,1.2210,0
782,1.0000,203.1305,227.1409,1.1182,0
783,1.0000,163.3524,189.6734,1.1611,0
784,1.0000,248.9920,271.1457,1.0890,0
785,1.0000,126.0635,151.3803,1.2008,0
786,1.0000,186.6869,197.3221,1.0570,0
787,0.9000,230.4083,242.9300,1.0543,0
788,1.0000,225.4617,250.9044,1.1128,0
789,1.0000,254.3364,298.7658,1.1747,0
790,1.0000,162.1481,198.5397,1.2244,0
791,1.0000,217.9656,329.2659,1.5106,0
792,0.9000,256.0508,275.2581,1.0750,0
793,0.7000,319.5027,330.1197,1.0332,0
794,1.0000,123.2518,138.9748,1.1276,0
795,1.0000,218.5978,264.2783,1.2090,0
796,1.0000,188.7750,221.6957,1.1744,0
797,1.0000,51.7494,132.5670,2.5617,0
798,1.0000,178.0140,214.7953,1.2066,0
799,0.9000,175.3568,196.2830,1.1193,0
800,1.0000,128.1523,183.2348,1.4298,0
801,1.0000,209.0598,227.9430,1.0903,0
802,1.0000,134.0895,248.4331,1.8527,0
803,1.0000,115.3170,237.2762,2.0576,0
804,1.0000,181.9533,205.7474,1.1308,0
805,1.0000,53.6097,181.8103,3.3914,0
806,1.0000,104.6805,148.7145,1.4207,0
807,1.0000,160.9441,177.5500,1.1032,0
808,1.0000,146.3489,179.3488,1.2255,0
809,1.0000,155.8044,167.9554,1.0780,0
810,1.0000,186.2525,213.0422,1.1438,0
811,1.0000,146.2156,172.5775,1.1803,0
812,1.0000,120.8305,148.6439,1.2302,0
813,0.7000,237.6405,260.3056,1.0954,0
814,1.0000,113.2122,140.1107,1.2376,0
815,1.0000,93.9468,128.5379,1.3682,0
816,1.0000,202.5833,215.5389,1.0640,0
817,0.8000,172.4935,180.1388,1.0443,0
818,1.0000,143.4190,175.8806,1.2263,0
819,1.0000,213.8691,239.1673,1.1183,0
820,1.0000,92.8062,108.0648,1.1644,0
821,1.0000,96.5557,119.0126,1.2326,0
822,1.0000,182.7293,193.1968,1.0573,0
823,1.0000,159.8750,180.0722,1.1263,0
824,1.0000,197.1015,219.7954,1.1151,0
825,1.0000,145.6846,177.8342,1.2207,0
826,0.9000,206.9299,218.3804,1.0553,0
827,1.0000,193.8066,211.0877,1.0892,0
828,0.9000,176.5106,214.1425,1.2132,0
829,1.0000,150.9735,174.0345,1.1527,0
830,1.0000,167.9494,215.1627,1.2811,0
831,1.0000,94.1966,200.2848,2.1262,0
832,1.0000,154.6351,162.8711,1.0533,0
833,1.0000,183.7988,200.3247,1.0899,0
834,0.8000,217.2257,232.1573,1.0687,0
835,1.0000,127.7341,165.7136,1.2973,0
836,1.0000,153.4731,229.3098,1.4941,0
837,1.0000,139.7605,178.1628,1.2748,0
838,1.0000,192.8160,206.2595,1.0697,0
839,0.9000,157.4833,242.5655,1.5403,0
840,1.0000,197.0279,234.0534,1.1879,0
841,0.9000,252.2657,263.0418,1.0427,0
842,0.9000,205.3436,250.2359,1.2186,0
843,1.0000,103.3683,193.4141,1.8711,0
844,0.9000,216.1319,239.0586,1.1061,0
845,0.9000,231.1947,250.8446,1.0850,0
846,1.0000,131.7687,212.1344,1.6099,0
847,0.9000,168.5883,177.8792,1.0551,0
848,1.0000,186.7217,205.8397,1.1024,0
849,1.0000,201.0124,248.6564,1.2370,0
850,1.0000,119.1554,191.8280,1.6099,0
851,1.0000,197.2258,209.9714,1.0646,0
852,1.0000,177.6710,204.9976,1.1538,0
853,1.0000,172.0668,205.1292,1.1921,0
854,1.0000,234.5080,248.6202,1.0602,0
855,1.0000,149.9933,188.8968,1.2594,0
856,1.0000,81.7435,186.8663,2.2860,0
857,1.0000,227.5588,247.6590,1.0883,0
858,1.0000,150.4028,235.8495,1.5681,0
859,0.9000,202.3166,224.1250,1.1078,0
860,1.0000,225.6169,251.1294,1.1131,0
861,0.7000,211.6459,251.9524,1.1904,0
862,1.0000,132.2989,253.5488,1.9165,0
863,1.0000,193.8608,208.9593,1.0779,0
864,1.0000,153.6945,253.4699,1.6492,0
865,1.0000,128.5496,204.3233,1.5895,0
866,1.0000,217.4810,243.7006,1.1206,0
867,1.0000,202.3018,226.9868,1.1220,0
868,1.0000,193.7498,212.0684,1.0945,0
869,1.0000,144.5303,188.3746,1.3034,0
870,0.8000,214.7254,264.1515,1.2302,0
871,1.0000,159.3142,254.7410,1.5990,0
872,1.0000,216.1458,238.7404,1.1045,0
873,0.9000,249.9300,274.2554,1.0973,0
874,1.0000,139.3772,172.1017,1.2348,0
875,0.8000,123.3734,204.8658,1.6605,0
876,1.0000,200.7760,225.6967,1.1241,0
877,1.0000,210.6704,235.1127,1.1160,0
878,1.0000,140.0678,215.5574,1.5390,0
879,1.0000,183.0656,205.5748,1.1230,0
880,1.0000,139.9536,189.8499,1.3565,0
881,1.0000,196.9924,289.5894,1.4701,0
882,1.0000,202.0371,222.9731,1.1036,0
883,1.0000,197.5196,216.3469,1.0953,0
884,1.0000,226.0155,248.1048,1.0977,0
885,1.0000,189.3357,209.5352,1.1067,0
886,1.0000,186.8582,222.9507,1.1932,0
887,0.9000,138.4269,242.8868,1.7546,0
888,0.8000,240.3456,259.9558,1.0816,0
889,1.0000,166.0873,221.5965,1.3342,0
890,1.0000,163.3310,281.7623,1.7251,0
891,1.0000,166.9701,211.4285,1.2663,0
892,0.9000,203.8112,241.5492,1.1852,0
893,1.0000,226.8942,245.6379,1.0826,0
894,1.0000,128.4290,200.7038,1.5628,0
895,0.9000,178.5749,201.5167,1.1285,0
896,1.0000,144.8896,252.6440,1.7437,0
897,1.0000,176.1306,222.8497,1.2653,0
898,1.0000,198.5170,248.9880,1.2542,0
899,1.0000,239.9312,259.8923,1.0832,0
900,1.0000,194.9974,231.4973,1.1872,0
901,1.0000,184.6781,207.1980,1.1219,0
902,1.0000,159.4051,177.2033,1.1117,0
903,1.0000,167.6783,261.5703,1.5600,0
904,0.9000,264.6847,288.0521,1.0883,0
905,1.0000,164.9242,267.3144,1.6208,0
906,1.0000,232.4457,260.9770,1.1227,0
907,1.0000,180.5298,195.2409,1.0815,0
908,0.7000,178.3340,267.4939,1.5000,0
909,1.0000,215.5296,234.7935,1.0894,0
910,1.0000,127.7850,257.8372,2.0177,0
911,0.9000,223.5151,238.4575,1.0669,0
912,0.6000,229.7107,257.5422,1.1212,0
913,1.0000,198.0328,221.7273,1.1196,0
914,0.9000,169.1006,237.8823,1.4068,0
915,1.0000,209.2415,241.7933,1.1556,0
916,1.0000,250.5993,272.2940,1.0866,0
917,1.0000,135.0592,156.4321,1.1582,0
918,1.0000,230.1934,247.5298,1.0753,0
919,1.0000,188.4357,204.6973,1.0863,0
920,1.0000,254.8882,282.8480,1.1097,0
921,1.0000,230.7358,252.2063,1.0931,0
922,1.0000,220.8755,241.4746,1.0933,0
923,0.8000,254.9471,266.0639,1.0436,0
924,1.0000,192.4136,213.1080,1.1076,0
925,1.0000,96.6695,224.4638,2.3220,0
926,1.0000,146.9115,185.3429,1.2616,0
927,1.0000,141.8203,233.5059,1.6465,0
928,1.0000,157.0891,180.1027,1.1465,0
929,1.0000,216.0625,265.0679,1.2268,0
930,0.8000,137.5245,257.9477,1.8756,0
931,1.0000,133.8880,226.6429,1.6928,0
932,1.0000,183.6491,195.6681,1.0654,0
933,1.0000,203.9289,237.5584,1.1649,0
934,0.9000,195.5735,224.5440,1.1481,0
935,1.0000,185.2647,223.8013,1.2080,0
936,1.0000,166.0090,256.5307,1.5453,0
937,0.8000,240.8174,258.0310,1.0715,0
938,1.0000,223.6157,239.3366,1.0703,0
939,0.9000,202.3709,232.0776,1.1468,0
940,1.0000,246.2377,265.5184,1.0783,0
941,1.0000,158.4614,248.2801,1.5668,0
942,1.0000,80.4922,208.8636,2.5948,0
943,1.0000,244.9061,264.1590,1.0786,0
944,1.0000,228.4075,265.7762,1.1636,0
945,1.0000,143.1084,199.7749,1.3960,0
946,1.0000,207.2800,242.6850,1.1708,0
947,1.0000,228.8056,251.9802,1.1013,0
948,0.7000,156.4960,229.6476,1.4674,0
949,1.0000,260.2480,275.4832,1.0585,0
950,1.0000,224.8777,258.1337,1.1479,0
951,1.0000,229.3665,256.8482,1.1198,0
952,1.0000,135.1703,229.1135,1.6950,0
953,0.9000,228.5892,246.7610,1.0795,0
954,1.0000,211.1256,249.9480,1.1839,0
955,1.0000,173.7556,209.9833,1.2085,0
956,1.0000,138.1629,173.6116,1.2566,0
957,1.0000,192.2056,225.6878,1.1742,0
958,0.9000,202.9458,265.2094,1.3068,0
959,1.0000,213.7335,238.7342,1.1170,0
960,1.0000,188.2180,268.5070,1.4266,0
961,1.0000,137.3354,169.1272,1.2315,0
962,1.0000,216.2314,232.6392,1.0759,0
963,1.0000,179.5578,277.7769,1.5470,0
964,1.0000,213.7873,252.6737,1.1819,0
965,1.0000,194.4119,240.3747,1.2364,0
966,1.0000,113.1636,227.9561,2.0144,0
967,0.7000,213.7241,258.5614,1.2098,0
968,1.0000,224.2677,244.3276,1.0894,0
969,1.0000,230.9762,262.7813,1.1377,0
970,1.0000,198.9548,221.0724,1.1112,0
971,1.0000,144.3745,243.7601,1.6884,0
972,1.0000,180.5132,211.3078,1.1706,0
973,1.0000,223.8214,271.7738,1.2142,0
974,1.0000,160.1250,179.5327,1.1212,0
975,1.0000,250.4177,285.9545,1.1419,0
976,1.0000,108.8761,159.1509,1.4618,0
977,0.9000,253.8700,274.9727,1.0831,0
978,1.0000,164.7665,183.7553,1.1152,0
979,1.0000,186.4162,203.8063,1.0933,0
980,1.0000,228.2433,249.9840,1.0953,0
981,1.0000,131.6624,214.6975,1.6307,0
982,1.0000,216.1041,256.6106,1.1874,0
983,1.0000,263.3610,280.0339,1.0633,0
984,0.9000,248.8795,269.3102,1.0821,0
985,0.9000,224.9733,237.4300,1.0554,0
986,1.0000,169.5553,259.0521,1.5278,0
987,1.0000,122.2088,235.1574,1.9242,0
988,1.0000,137.8623,247.0182,1.7918,0
989,0.9000,170.9240,189.4043,1.1081,0
990,1.0000,148.9060,261.7594,1.7579,0
991,0.6000,234.5208,249.8740,1.0655,0
992,1.0000,83.3906,241.5140,2.8962,0
993,0.6000,235.6502,246.0447,1.0441,0
994,1.0000,227.4027,272.0992,1.1966,0
995,1.0000,210.9763,236.5037,1.1210,0
996,1.0000,226.2189,246.3514,1.0890,0
997,1.0000,181.9450,203.7597,1.1199,0
998,1.0000,240.0104,285.6991,1.1904,0
999,0.7000,262.0782,290.2861,1.1076,0
1000,0.9000,234.4483,250.3338,1.0678,0
1001,1.0000,177.5669,245.8617,1.3846,0
1002,1.0000,211.5041,227.5961,1.0761,0
1003,1.0000,144.0937,160.2748,1.1123,0
1004,1.0000,211.7735,229.3709,1.0831,0
1005,1.0000,200.2149,224.3702,1.1206,0
1006,0.8000,262.8536,277.6581,1.0563,0
1007,1.0000,109.5354,244.7386,2.2343,0
1008,1.0000,175.5563,232.4715,1.3242,0
1009,1.0000,148.6136,193.3184,1.3008,0
1010,0.9000,219.2852,234.4462,1.0691,0
1011,0.9000,197.0152,219.3331,1.1133,0
1012,0.9000,203.7351,216.4671,1.0625,0
1013,1.0000,200.2399,226.3890,1.1306,0
1014,1.0000,159.3549,246.9332,1.5496,0
1015,1.0000,101.1978,120.0167,1.1860,0
1016,1.0000,169.9441,181.2898,1.0668,0
1017,1.0000,122.0369,137.5754,1.1273,0
1018,1.0000,196.0740,219.8409,1.1212,0
1019,1.0000,184.9784,191.8776,1.0373,0
1020,1.0000,202.6105,219.0183,1.0810,0
1021,0.7000,225.0911,242.7962,1.0787,0
1022,0.9000,214.2218,237.0949,1.1068,0
1023,0.9000,182.0302,192.3798,1.0569,0
1024,1.0000,166.1957,188.4781,1.1341,0
1025,0.8000,168.6238,176.7512,1.0482,0
1026,1.0000,160.3746,171.9448,1.0721,0
1027,1.0000,205.1755,214.3502,1.0447,0
1028,1.0000,211.6365,222.3466,1.0506,0
1029,0.9000,180.4550,209.1196,1.1588,0
1030,1.0000,187.2058,213.3096,1.1394,0
1031,1.0000,138.4702,155.8814,1.1257,0
1032,1.0000,109.8408,131.9773,1.2015,0
1033,0.9000,207.8798,232.5425,1.1186,0
1034,1.0000,187.9441,200.6988,1.0679,0
1035,1.0000,255.1411,265.7555,1.0416,0
1036,1.0000,241.7726,252.3807,1.0439,0
1037,1.0000,221.6642,233.3110,1.0525,0
1038,1.0000,111.8034,123.9556,1.1087,0
1039,1.0000,199.2486,232.2542,1.1657,0
1040,0.9000,204.2376,233.7434,1.1445,0
1041,1.0000,128.7129,195.6144,1.5198,0
1042,1.0000,215.3230,226.4111,1.0515,0
1043,1.0000,181.4111,261.0785,1.4392,0
1044,0.9000,212.9530,230.5190,1.0825,0
1045,0.7000,231.9957,247.4793,1.0667,0
1046,1.0000,94.5304,116.2497,1.2298,0
1047,1.0000,104.9428,125.5428,1.1963,0
1048,1.0000,174.0316,208.9306,1.2005,0
1049,0.9000,206.3080,224.5351,1.0883,0
1050,0.9000,215.4298,231.4217,1.0742,0
1051,1.0000,166.2408,231.2639,1.3911,0
1052,1.0000,206.1747,228.2871,1.1073,0
1053,1.0000,189.6365,224.6219,1.1845,0
1054,1.0000,221.0339,247.8366,1.1213,0
1055,1.0000,142.7515,161.4001,1.1306,0
1056,0.9000,177.9944,198.7184,1.1164,0
1057,1.0000,175.0686,188.6107,1.0774,0
1058,0.9000,218.8447,242.2746,1.1071,0
1059,1.0000,134.4879,152.1808,1.1316,0
1060,0.8000,222.4140,257.8391,1.1593,0
1061,1.0000,201.7151,216.5410,1.0735,0
1062,1.0000,140.4671,152.7514,1.0875,0
1063,1.0000,225.4085,245.8862,1.0908,0
1064,0.9000,214.5204,236.1970,1.1010,0
1065,1.0000,173.6001,189.5600,1.0919,0
1066,1.0000,121.3136,136.3048,1.1236,0
1067,1.0000,194.8230,202.9606,1.0418,0
1068,1.0000,117.7412,198.2372,1.6837,0
1069,1.0000,178.4433,189.2538,1.0606,0
1070,0.9000,210.0262,222.7981,1.0608,0
1071,1.0000,173.1416,190.9162,1.1027,0
1072,1.0000,200.1749,232.8369,1.1632,0
1073,1.0000,210.7724,232.4306,1.1028,0
1074,1.0000,233.2981,270.3868,1.1590,0
1075,0.9000,200.3796,231.5297,1.1555,0
1076,0.8000,256.2616,269.8500,1.0530,0
1077,1.0000,139.0468,159.7905,1.1492,0
1078,1.0000,185.0108,193.9175,1.0481,0
1079,1.0000,217.0553,235.3104,1.0841,0
1080,1.0000,201.2635,238.2834,1.1839,0
1081,1.0000,232.9270,251.8889,1.0814,0
1082,1.0000,153.4340,195.5045,1.2742,0
1083,1.0000,211.2108,224.8577,1.0646,0
1084,1.0000,200.8009,244.4934,1.2176,0
1085,1.0000,210.7676,247.8669,1.1760,0
1086,1.0000,261.0498,271.9283,1.0417,0
1087,1.0000,122.6214,143.5723,1.1709,0
1088,1.0000,238.8535,262.6328,1.0996,0
1089,0.9000,202.4599,220.9253,1.0912,0
1090,1.0000,147.9223,216.7718,1.4654,0
1091,1.0000,162.5208,186.5074,1.1476,0
1092,1.0000,226.2477,245.2325,1.0839,0
1093,1.0000,206.9009,221.7228,1.0716,0
1094,1.0000,196.5757,203.5092,1.0353,0
1095,1.0000,196.3237,217.2073,1.1064,0
1096,1.0000,197.7751,219.6224,1.1105,0
1097,1.0000,148.4790,161.5642,1.0881,0
1098,1.0000,133.3604,169.9117,1.2741,0
1099,1.0000,198.4036,213.8691,1.0779,0
1100,1.0000,195.0333,217.2786,1.1141,0
1101,1.0000,139.2516,158.8805,1.1410,0
1102,1.0000,163.3340,185.9220,1.1383,0
1103,1.0000,134.2535,172.5630,1.2854,0
1104,1.0000,232.3123,245.5667,1.0571,0
1105,1.0000,196.9213,225.5637,1.1455,0
1106,1.0000,242.3200,264.0985,1.0899,0
1107,1.0000,151.9441,175.2997,1.1537,0
1108,1.0000,282.4854,298.2784,1.0559,0
1109,1.0000,161.4652,182.5924,1.1308,0
1110,0.9000,226.2808,249.0602,1.1007,0
1111,1.0000,116.9744,145.9520,1.2477,0
1112,1.0000,195.1410,223.2219,1.1439,0
1113,1.0000,202.4278,219.3285,1.0835,0
1114,1.0000,215.1418,256.1347,1.1905,0
1115,1.0000,223.3361,257.0370,1.1509,0
1116,1.0000,174.6339,197.2841,1.1297,0
1117,1.0000,122.8983,139.4131,1.1344,0
1118,1.0000,181.8323,224.9600,1.2372,0
1119,1.0000,234.5101,250.0580,1.0663,0
1120,1.0000,220.8212,233.0365,1.0553,0
1121,1.0000,172.9133,184.1575,1.0650,0
1122,1.0000,166.7063,181.1850,1.0869,0
1123,1.0000,181.5434,190.5203,1.0494,0
1124,1.0000,161.3320,173.7182,1.0768,0
1125,0.9000,216.4440,226.3382,1.0457,0
1126,1.0000,157.8163,173.2195,1.0976,0
1127,1.0000,188.5709,199.5645,1.0583,0
1128,0.8000,191.8150,209.3562,1.0914,0
1129,1.0000,143.5514,181.9808,1.2677,0
1130,1.0000,170.2058,187.7951,1.1033,0
1131,1.0000,177.4514,198.2549,1.1172,0
1132,0.9000,245.6156,261.2355,1.0636,0
1133,1.0000,196.3848,217.6258,1.1082,0
1134,1.0000,197.9520,214.2102,1.0821,0
1135,0.7000,270.7453,283.7552,1.0481,0
1136,1.0000,198.5774,215.8217,1.0868,0
1137,1.0000,208.5090,254.9039,1.2225,0
1138,1.0000,147.6787,166.6373,1.1284,0
1139,1.0000,169.8146,190.1631,1.1198,0
1140,0.9000,250.6053,263.2470,1.0504,0
1141,1.0000,220.7283,243.5241,1.1033,0
1142,1.0000,218.8950,234.9936,1.0735,0
1143,1.0000,173.0694,186.2042,1.0759,0
1144,0.9000,256.6671,266.1315,1.0369,0
1145,1.0000,228.3309,259.6093,1.1370,0
1146,0.9000,213.0563,230.4474,1.0816,0
1147,0.9000,195.3458,210.0786,1.0754,0
1148,1.0000,191.5255,212.1415,1.1076,0
1149,0.9000,196.5833,206.7317,1.0516,0
1150,1.0000,199.5194,230.2129,1.1538,0
1151,0.8000,220.9480,239.9271,1.0859,0
